"tweet_id","in_reply_to_status_id","in_reply_to_user_id","timestamp","source","text","retweeted_status_id","retweeted_status_user_id","retweeted_status_timestamp","expanded_urls"
"19526403854","","","2010-07-25 00:00:00 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","jurors with summonses numbered 001 through and including 999, are to report for jury service on MONDAY July 26, 2010.","","","",""
"19289578303","","","2010-07-23 00:00:00 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","jurors with summonses numbered 001 through and including 600, are to report for jury service on FRIDAY July 23, 2010.","","","",""
"19111120981","","","2010-07-21 00:00:00 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","jurors with summonses numbered 001 through and including 700, are to report for jury service on THURSDAY July 22, 2010.","","","",""
"19028218812","","","2010-07-20 00:00:00 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","jurors with summonses numbered 001 through and including 999, are to report for jury service on WEDNESDAY July 21, 2010.","","","",""
"18948631260","","","2010-07-19 00:00:00 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","jurors with summonses numbered 001 through and including 900, are to report for jury service on TUESDAY July 20, 2010.","","","",""
"18869287159","","","2010-07-18 00:00:00 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","jurors with summonses numbered 001 through and including 999, are to report for jury service on MONDAY July 19, 2010.","","","",""
"18636969857","","","2010-07-15 00:00:00 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","jurors with summonses numbered 001 through and including 650, are to report for jury service on FRIDAY July 16, 2010.","","","",""
"18554124369","","","2010-07-14 00:00:00 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","jurors with summonses numbered 001 through and including 999, are to report for jury service on THURSDAY July 15, 2010.","","","",""
"18471872476","","","2010-07-13 00:00:00 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","jurors with summonses numbered 001 through and including 750, are to report for jury service on WEDNESDAY July 14, 2010.","","","",""
"18387911372","","","2010-07-12 00:00:00 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","jurors with summonses numbered 001 through and including 900, are to report for jury service on TUESDAY July 13, 2010.","","","",""
"18309293119","","","2010-07-11 00:00:00 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","jurors with summonses numbered 001 through and including 999, are to report for jury service on MONDAY July 12, 2010.","","","",""
"18068366571","","","2010-07-08 00:00:00 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","jurors with summonses numbered 001 through and including 850, are to report for jury service on FRIDAY July 9, 2010.","","","",""
"17987077163","","","2010-07-07 00:00:00 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","jurors with summonses numbered 001 through and including 999, are to report for jury service on THURSDAY July 8, 2010.","","","",""
"17901726417","","","2010-07-06 00:00:00 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","jurors with summonses numbered 001 through and including 999, are to report for jury service on WEDNESDAY July 7, 2010.","","","",""
"17822331581","","","2010-07-05 00:00:00 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","IN OBSERVANCE OF THE MEMORIAL DAY HOLIDAY, NO JURORS WILL BE NEEDED MONDAY JULY 5, 2010.","","","",""
"17748714074","","","2010-07-04 00:00:00 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","IN OBSERVANCE OF THE MEMORIAL DAY HOLIDAY, NO JURORS WILL BE NEEDED MONDAY JULY 5, 2010.","","","",""
"17525822043","","","2010-07-01 00:00:00 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","No jurors need to report for service on&lt;BR&gt;Friday, July 02, 2010.","","","",""
"17446902121","","","2010-06-30 00:00:00 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Jurors with summonses numbered 001 through and including 750 are to report for jury service on&lt;BR&gt;THURSDAY July 01, 2010.","","","",""
"17368053742","","","2010-06-29 00:00:00 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Jurors with summonses numbered 001 through and including 900 are to report for jury service on&lt;BR&gt;WEDNESDAY June 30, 2010.","","","",""
"17285427547","","","2010-06-28 00:00:00 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Jurors with summonses numbered 001 through and including 600 are to report for jury service on&lt;BR&gt;TUESDAY June 29, 2010.","","","",""
"17199768082","","","2010-06-27 00:00:00 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Jurors with summonses numbered 001 through and including 999 are to report for jury service on&lt;BR&gt;MONDAY June 28, 2010.","","","",""
"16967023242","","","2010-06-24 00:00:00 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Jurors with summonses numbered 001 through and including 600 are to report for jury service on&lt;BR&gt;FRIDAY June 25, 2010.","","","",""
"16882781180","","","2010-06-23 00:00:00 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Jurors with summonses numbered 001 through and including 999 are to report for jury service on&lt;BR&gt;THURSDAY June 24, 2010.","","","",""
"16804044726","","","2010-06-22 00:00:00 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Jurors with summonses numbered 001 through and including 700 are to report for jury service on&lt;BR&gt;WEDNESDAY June 23, 2010.","","","",""
"16726799978","","","2010-06-21 00:00:00 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Jurors with summonses numbered 001 through and including 700 are to report for jury service on&lt;BR&gt;TUESDAY June 22, 2010.","","","",""
"16649757467","","","2010-06-20 00:00:00 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Jurors with summonses numbered 001 through and including 999 are to report for jury service on&lt;BR&gt;MONDAY June 21, 2010.","","","",""
"16422087595","","","2010-06-17 00:00:00 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Jurors with summonses numbered 001 through and including 600 are to report for jury service on FRIDAY June 17, 2010.","","","",""
"16341068836","","","2010-06-16 00:00:00 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Jurors with summonses numbered 001 through and including 600 are to report for jury service on THURSDAY June 17, 2010.","","","",""
"16260318053","","","2010-06-15 00:00:00 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Jurors with summonses numbered 001 through and including 600 are to report for jury service on WEDNESDAY June 16, 2010.","","","",""
"16181448803","","","2010-06-14 00:00:00 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Jurors with summonses numbered 001 through and including 900 are to report for jury service on TUESDAY June 15, 2010.","","","",""
"16102518518","","","2010-06-13 00:00:00 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Jurors with summonses numbered 001 through and including 850 are to report for jury service on Monday June 14, 2010.","","","",""
"15883858549","","","2010-06-10 00:00:00 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Jurors with summonses numbered 001 through and including 600 are to report for jury service on Friday June 11, 2010.","","","",""
"15806490019","","","2010-06-09 00:00:00 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Jurors with summonses numbered 001 through and including 800 are to report for jury service on Thursday June 10, 2010.","","","",""
"15737678308","","","2010-06-08 00:00:00 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Jurors with summonses numbered 001 through and including 900 are to report for jury service on Wednesday June 9, 2010.","","","",""
"15661240755","","","2010-06-07 00:00:00 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Jurors with summonses numbered 001 through and including 999 are to report for jury service on Tuesday June 8, 2010.","","","",""
"15585321871","","","2010-06-06 00:00:00 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Jurors with summonses numbered 001 through and including 999 are to report for jury service on MONDAY JUNE 7, 2010.","","","",""
"15356669822","","","2010-06-03 00:00:00 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Jurors with summonses numbered 001 through and including 650 are to report for jury service on Friday JUNE 4, 2010.","","","",""
"15281995135","","","2010-06-02 00:00:00 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Jurors with summonses numbered 001 through and including 750 are to report for jury service on THURSDAY JUNE 3, 2010.","","","",""
"15208497563","","","2010-06-01 00:00:00 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Jurors with summons numbered 001 through and including 999 are to report for jury service on WEDNESDAY JUNE 2, 2010.","","","",""
"15136751659","","","2010-05-31 00:00:00 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","jurors with summons numbered 001 through and including 999 are to report for jury service on TUESDAY JUNE 1, 2010.","","","",""
"15068813072","","","2010-05-30 00:00:00 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","jurors with summons numbered 001 through and including 999 are to report for jury service on TUESDAY JUNE 1, 2010.","","","",""
"14864217402","","","2010-05-27 00:00:00 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","NO JURORS ARE SUMMONSED TO COME IN FOR JURY SERVICE ON FRIDAY MAY 28, 2010.","","","",""
"14793192853","","","2010-05-26 00:00:00 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Jurors with summonses numbered 001 through 700 for THURSDAY, May 27, 2010 are to report for service no later than 8:00 AM.","","","",""
"14722284818","","","2010-05-25 00:00:00 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Jurors with summonses numbered 001 through 999 for Wednesday, May 26, 2010 are to report for service no later than 8:00 AM.","","","",""
"14652181722","","","2010-05-24 00:00:00 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Jurors with summonses numbered 001 through 999 for TUESDAY, May 25, 2010 are to report for service no later than 8:00 AM.","","","",""
"14583424011","","","2010-05-23 00:00:00 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Jurors with summonses numbered 001 through 800 for MONDAY, May 24, 2010 are to report for service no later than 8:00 AM.","","","",""
"14389823214","","","2010-05-20 00:00:00 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Jurors with summonses numbered 001 through 999 for FRIDAY, May 21, 2010 are to report for service no later than 8:00 AM.","","","",""
"14321207483","","","2010-05-19 00:00:00 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Jurors with summonses numbered 001 through 700 for THURSDAY, May 20, 2010 are to report for service no later than 8:00 AM.","","","",""
"14254891926","","","2010-05-18 00:00:00 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Jurors with summonses numbered 001 through 999 for WEDNESDAY, May 19, 2010 are to report for service no later than 8:00 AM.","","","",""
"14188249802","","","2010-05-17 00:00:00 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Jurors with summonses numbered 001 through 999 for TUESDAY, May 18, 2010 are to report for service no later than 8:00 AM.","","","",""
"14124399093","","","2010-05-16 00:00:00 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Jurors with summonses numbered 001 through 999 for MONDAY, May 17, 2010 are to report for service no later than 8:00 AM.","","","",""
"13939027606","","","2010-05-13 00:00:00 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Jurors with summonses numbered 001 through 650 for Friday, May 14, 2010 are to report for service no later than 8:00 AM.","","","",""
"13876496463","","","2010-05-12 00:00:00 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Jurors with summonses numbered 001 through 999 for THURSDAY, May 13, 2010 are to report for service no later than 8:00 AM.","","","",""
"13813862198","","","2010-05-11 00:00:00 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Jurors with summonses numbered 001 through 999 for WEDNESDAY, May 11, 2010 are to report for service no later than 8:00 AM.","","","",""
"13752255329","","","2010-05-10 00:00:00 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Jurors with summonses numbered 001 through 999 for TUESDAY, May 11, 2010 are to report for service no later than 8:00 AM.","","","",""
"13691950321","","","2010-05-09 00:00:00 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Jurors with summonses numbered 001 through 850 for MONDAY, May 10, 2010 are to report for service no later than 8:00 AM.","","","",""
"13512515676","","","2010-05-06 00:00:00 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Jurors with summonses numbered 001 through 650 for FRIDAY, May 07, 2010 are to report for service no later than 8:00 AM.","","","",""
"13451795201","","","2010-05-05 00:00:00 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Jurors with summonses numbered 001 through 900 for THURSDAY, May 06, 2010 are to report for service no later than 8:00 AM.","","","",""
"13388764157","","","2010-05-04 00:00:00 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Jurors with summonses numbered 001 through 900 for Wednesday, May 05, 2010 are to report for service no later than 8:00 AM.","","","",""
"13330361888","","","2010-05-03 00:00:00 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Jurors with summonses numbered 001 through 999 for Tuesday, May 04, 2010 are to report for service no later than 8:00 AM.","","","",""
"13270498180","","","2010-05-02 00:00:00 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Jurors with summonses numbered 001 through 999 for Monday, May 03, 2010 are to report for service no later than 8:00 AM.","","","",""
"13094137460","","","2010-04-29 00:00:00 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Jurors with summonses numbered 001 through 600 for FRIDAY, April 30, 2010 are to report for service no later than 8:00 AM.","","","",""
"13032722499","","","2010-04-28 00:00:00 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Jurors with summonses numbered 001 through 700 for THURSDAY, April 29, 2010 are to report for service no later than 8:00 AM.","","","",""
"12969727597","","","2010-04-27 00:00:00 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Jurors with summonses numbered 001 through 999 for WEDNESDAY, April 28, 2010 are to report for service no later than 8:00 AM.","","","",""
"12909255923","","","2010-04-26 00:00:00 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Jurors with summonses numbered 001 through 999 for Tuesday, April 27, 2010 are to report for service no later than 8:00 AM.","","","",""
"12847063971","","","2010-04-25 00:00:00 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Jurors with summonses numbered 001 through 650 for MONDAY, April 26, 2010 are to report for service no later than 8:00 AM.","","","",""
"12665580003","","","2010-04-22 00:00:00 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Jurors with summonses numbered 001 through 600 for FRIDAY, April 23, 2010 are to report for service no later than 8:00 AM.","","","",""
"12602464067","","","2010-04-21 00:00:00 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Jurors with summonses numbered 001 through 850 for THURSDAY, April 22, 2010 are to report for service no later than 8:00 AM.","","","",""
"12541784045","","","2010-04-20 00:00:00 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Jurors with summonses numbered 001 through 800 for WEDNESDAY, April 21, 2010 are to report for service no later than 8:00 AM.","","","",""
"12480196941","","","2010-04-19 00:00:00 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Jurors with summonses numbered 001 through 600 for TUESDAY, April 20, 2010 are to report for service no later than 8:00 AM.","","","",""
"12421993063","","","2010-04-18 00:00:00 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Jurors with summonses numbered 001 through 999 for MONDAY, April 19, 2010 are to report for service no later than 8:00 AM.","","","",""
"12248488725","","","2010-04-15 00:00:00 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Jurors with summonses numbered 001 through 600 for FRIDAY, April 16, 2010 are to report for service no later than 8:00 AM.","","","",""
"12188336470","","","2010-04-14 00:00:00 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Jurors with summonses numbered 001 through 600 for THURSDAY, April 15, 2010 are to report for service no later than 8:00 AM.","","","",""
"12128550014","","","2010-04-13 00:00:00 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Jurors with summonses numbered 001 through 999 for WEDNESDAY, April 14, 2010 are to report for service no later than 8:00 AM.","","","",""
"12070088083","","","2010-04-12 00:00:00 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Jurors with summonses numbered 001 through 999 for TUESDAY, April 13 2010 are to report for service no later than 8:00 AM.","","","",""
"12013798233","","","2010-04-11 00:00:00 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Jurors with summonses numbered 001 through 700 for MONDAY, April 12, 2010 are to report for service no later than 8:00 AM.","","","",""
"11847554172","","","2010-04-08 00:00:00 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Jurors with summonses numbered 001 through 999 for FRIDAY, April 9, 2010 are to report for service no later than 8:00 AM.","","","",""
"11790754086","","","2010-04-07 00:00:00 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Jurors with summonses numbered 001 through 600 for THURSDAY, April 8, 2010 are to report for service no later than 8:00 AM.","","","",""
"11722557909","","","2010-04-06 00:00:00 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Jurors with summonses numbered 001 through 900 for WEDNESDAY, April 7, 2010 are to report for service no later than 8:00 AM.","","","",""
"11664572435","","","2010-04-05 00:00:00 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Jurors with summonses numbered 001 through 999 for TUESDAY, April 6, 2010 are to report for service no later than 8:00 AM.","","","",""
"11609310773","","","2010-04-04 00:00:00 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Jurors with summonses numbered 001 through 800 for MONDAY, April 5, 2010 are to report for service no later than 8:00 AM.","","","",""
"11448202554","","","2010-04-01 00:00:00 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Jurors with summonses numbered 001 through 750 for Friday, April 2, 2010 are to report for service no later than 8:00 AM.","","","",""
"11390699807","","","2010-03-31 00:00:00 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Jurors with summonses numbered 001 through 999 for THURSDAY, April 1, 2010 are to report for service no later than 8:00 AM.","","","",""
"11332436556","","","2010-03-30 00:00:00 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Jurors with summonses numbered 001 through 999 for WEDNESDAY, March 31, 2010 are to report for service no later than 8:00 AM.","","","",""
"11274104703","","","2010-03-29 00:00:00 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Jurors with summonses numbered 001 through 700 for TUESDAY, March 30, 2010 are to report for service no later than 8:00 AM.","","","",""
"11216288083","","","2010-03-28 00:00:00 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Jurors with summonses numbered 001 through 600 for Monday, March 29, 2010 are to report for service no later than 8:00 AM.","","","",""
"11057115747","","","2010-03-25 00:00:00 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Jurors with summonses numbered 001 through 999 for FRIDAY, March 26, 2010 are to report for service no later than 8:00 AM.","","","",""
"11002236725","","","2010-03-24 00:00:00 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Jurors with summonses numbered 001 through 999 for THURSDAY, March 25, 2010 are to report for service no later than 8:00 AM.","","","",""
"10947598061","","","2010-03-23 00:00:00 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Jurors with summonses numbered 001 through 999 for Wednesday, March 24 2010 are to report for service no later than 8:00 AM.","","","",""
"10894093834","","","2010-03-22 00:00:00 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Jurors with summonses numbered 001 through 850 for TUESDAY, March 23, 2010 are to report for service no later than 8:00 AM.","","","",""
"10841770851","","","2010-03-21 00:00:00 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Jurors with summonses numbered 001 through 650 for MONDAY, March 22, 2010 are to report for service no later than 8:00 AM.","","","",""
"10692905993","","","2010-03-18 00:00:00 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Jurors with summonses numbered 001 through 750 for Friday, March 19, 2010 are to report for service no later than 8:00 AM.","","","",""
"10642186283","","","2010-03-17 00:00:00 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Jurors with summonses numbered 001 through 650 for Thursday, March 18, 2010 are to report for service no later than 8:00 AM.","","","",""
"10591188922","","","2010-03-16 00:00:00 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Jurors with summonses numbered 001 through 900 for WEDNESDAY, March 17, 2010 are to report for service no later than 8:00 AM.","","","",""
"10538614762","","","2010-03-15 00:00:00 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Jurors with summonses numbered 001 through 999 for Tuesday, March 16, 2010 are to report for service no later than 8:00 AM.","","","",""
"10488536459","","","2010-03-14 00:00:00 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Jurors with summonses numbered 001 through 999 for Monday, March 15, 2010 are to report for service no later than 8:00 AM.","","","",""
"10342783311","","","2010-03-11 00:00:00 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Jurors with summonses numbered 001 through 600 for FRIDAY , March 12, 2010 are to report for service no later than 8:00 AM.","","","",""
"10292443446","","","2010-03-10 00:00:00 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Jurors with summonses numbered 001 through 999 for THURSDAY , March 11, 2010 are to report for service no later than 8:00 AM.","","","",""
"10241411098","","","2010-03-09 00:00:00 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Jurors with summonses numbered 001 through 750 for Wednesday , March 10, 2010 are to report for service no later than 8:00 AM.","","","",""
"10191405121","","","2010-03-08 00:00:00 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Jurors with summonses numbered 001 through 999 for TUESDAY , March 09, 2010 are to report for service no later than 8:00 AM.","","","",""
"10139397135","","","2010-03-07 00:00:00 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Jurors with summonses numbered 001 through 700 for Monday , March 08, 2010 are to report for service no later than 8:00 AM.","","","",""
"9994353963","","","2010-03-04 00:00:00 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Jurors with summonses numbered 001 through 999 for Friday , March 05, 2010 are to report for service no later than 8:00 AM.","","","",""
"9944228171","","","2010-03-03 00:00:00 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Jurors with summonses numbered 001 through 999 for Thursday , March 04, 2010 are to report for service no later than 8:00 AM.","","","",""
"9894860046","","","2010-03-02 00:00:00 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Jurors with summonses numbered 001 through 700 for Wednesday , March 03, 2010 are to report for service no later than 8:00 AM.","","","",""
"9845294306","","","2010-03-01 00:00:00 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Jurors with summonses numbered 001 through 999 for Tuesday , March 02, 2010 are to report for service no later than 8:00 AM.","","","",""
"9795646628","","","2010-02-28 00:00:00 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Jurors with summonses numbered 001 through 999 for Monday , March 01, 2010 are to report for service no later than 8:00 AM.","","","",""
"9646940831","","","2010-02-25 00:00:00 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Jurors with summonses numbered 001 through 600 for Friday , February 26, 2010 are to report for service no later than 8:00 AM.","","","",""
"9596267732","","","2010-02-24 00:00:00 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Jurors with summonses numbered 001 through 600 for Thursday , February 25, 2010 are to report for service no later than 8:00 AM.","","","",""
"9546332846","","","2010-02-23 00:00:00 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Jurors with summonses numbered 001 through 650 for Wednesday , February 24, 2010 are to report for service no later than 8:00 AM.","","","",""
"9496970012","","","2010-02-22 00:00:00 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Jurors with summonses numbered 001 through 700 for TUESDAY , February 23, 2010 are to report for service no later than 8:00 AM.","","","",""
"9447957636","","","2010-02-21 00:00:00 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Jurors with summonses numbered 001 through 600 for MONDAY , February 22, 2010 are to report for service no later than 8:00 AM.","","","",""
"9304928119","","","2010-02-18 00:00:00 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Jurors with summonses numbered 001 through 600 for FRIDAY , February 19, 2010 are to report for service no later than 8:00 AM.","","","",""
"9254764372","","","2010-02-17 00:00:00 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Jurors with summonses numbered 001 through 999 for Thursday,February 18, 2010 are to report for service no later than 8:00 AM.","","","",""
"9205615212","","","2010-02-16 00:00:00 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Jurors with summonses numbered 001 through 999 for Wednesday,February 17, 2010 are to report for service no later than 8:00 AM.","","","",""
"9115040549","","","2010-02-14 00:00:00 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","jurors with summonses numbered 001 through 900 for TUESDAY,February 16, 2010 are to report for service no later than 8:00 AM.","","","",""
"8981154198","","","2010-02-12 00:00:00 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","jurors with summonses for Friday,February 12, 2010 are excused.","","","",""
"8922549500","","","2010-02-10 00:00:00 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","jurors with summonses for Thursday,February 11, 2010 are excused.","","","",""
"8874312559","","","2010-02-09 00:00:00 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Jurors with summonses for Tuesday,February 9, 2010 are excused.","","","",""
"8827993405","","","2010-02-08 00:00:00 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Jurors with summonses for Tuesday,February 9, 2010 are excused.","","","",""
"8782100012","","","2010-02-07 00:00:00 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Jurors with summonses for Monday,February 8, 2010 are excused due to inclement weather.","","","",""
"8650971813","","","2010-02-04 00:00:00 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Friday February 5 , 2010 NO JURORS ARE TO REPORT.","","","",""
"8606496924","","","2010-02-03 00:00:00 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Thursday , February 4 , 2010, Jurors with summonses numbered 001 through and including 850 are to report for jury service no later than 8:00","","","",""
